rosbagTimestamp,linear,x,y,z,angular,x,y,z
1680270618555742591,,0.0,0.0,0.0,,-0.04808755964040756,0.02901222184300423,0.014669191092252728
1680270618571365105,,0.0,0.0,0.0,,-0.041252680122852325,0.026498420163989067,0.014087851159274575
1680270618590542419,,0.0,0.0,0.0,,-0.0350610725581646,0.02463107369840145,0.014084152877330777
1680270618605178545,,0.0,0.0,0.0,,-0.02970159240067005,0.02139544859528542,0.014229246415197846
1680270618619646661,,0.0,0.0,0.0,,-0.02377649024128914,0.01795228570699692,0.015265076421201227
1680270618634785504,,0.0,0.0,0.0,,-0.017129410058259964,0.015024767257273199,0.015179713256657122
1680270618655635194,,0.0,0.0,0.0,,-0.0094204843044281,0.011615069583058359,0.015785029157996178
1680270618668757386,,0.0,0.0,0.0,,-0.0031594177708029747,0.00828598812222481,0.015639498829841614
1680270618684788398,,0.0,0.0,0.0,,0.0032730328384786844,0.005131845362484457,0.015969885513186455
1680270618704800443,,0.0,0.0,0.0,,0.011788851581513882,0.0020677896682173035,0.016480663791298866
1680270618723126387,,0.0,0.0,0.0,,0.01804157719016075,-0.0008904063142836074,0.016364462673664093
1680270618736584298,,0.0,0.0,0.0,,0.023215532302856445,-0.0047931047156453115,0.017322657629847527
1680270618755254918,,0.0,0.0,0.0,,0.029675018042325974,-0.008467507548630236,0.017244495451450348
1680270618772143303,,0.0,0.0,0.0,,0.035510074347257614,-0.010131102986633776,0.017812635749578476
1680270618788721036,,0.0,0.0,0.0,,0.041290245950222015,-0.013934390619397162,0.017927249893546104
1680270618805050517,,0.0,0.0,0.0,,0.04614560678601265,-0.01702846214175224,0.017526125535368923
1680270618822812446,,0.0,0.0,0.0,,0.05112047493457794,-0.019901029765605923,0.01810434646904469
1680270618835216912,,0.0,0.0,0.0,,0.05507086589932442,-0.02202700078487396,0.018159775063395504
1680270618854915630,,0.0,0.0,0.0,,0.05905178561806679,-0.0239208098500967,0.017266266047954563
1680270618867179508,,0.0,0.0,0.0,,0.06134453043341637,-0.02676235511898994,0.017009276896715168
1680270618881236520,,0.0,0.0,0.0,,0.06516030430793762,-0.029089026153087612,0.01712240278720856
1680270618894940130,,0.0,0.0,0.0,,0.06706425547599792,-0.030553517863154408,0.017196284607052807
1680270618912469246,,0.0,0.0,0.0,,0.06857054680585861,-0.032132867723703384,0.016830518841743473
1680270618929624559,,0.0,0.0,0.0,,0.06993536651134491,-0.03462744504213333,0.017284650355577472
1680270618944213776,,0.0,0.0,0.0,,0.06999752670526505,-0.035260140895843506,0.016584966331720356
1680270618963285579,,0.0,0.0,0.0,,0.07058609277009964,-0.03650517016649246,0.015846677124500278
1680270618976290168,,0.0,0.0,0.0,,0.07045955955982208,-0.03764069825410843,0.015264894813299184
1680270618994966087,,0.0,0.0,0.0,,0.06878954917192459,-0.03869067505002022,0.015762295573949817
1680270619012183920,,0.0,0.0,0.0,,0.06697288155555725,-0.039783257991075516,0.014761528931558137
1680270619030110692,,0.0,0.0,0.0,,0.0660066232085228,-0.039209119975566864,0.015700837597250942
1680270619043707077,,0.0,0.0,0.0,,0.06377749145030975,-0.03910212591290474,0.015457184053957468
1680270619061039297,,0.0,0.0,0.0,,0.059515587985515594,-0.03893697261810303,0.01502239983528853
1680270619075403513,,0.0,0.0,0.0,,0.056585002690553665,-0.03792266920208931,0.014325799420475965
1680270619092315573,,0.0,0.0,0.0,,0.0538150779902935,-0.03697793185710907,0.014423244632780557
1680270619107308748,,0.0,0.0,0.0,,0.04926355555653572,-0.036224301904439926,0.015315553173422819
1680270619122928566,,0.0,0.0,0.0,,0.04503685235977173,-0.034476544708013535,0.015498279593884948
1680270619136747454,,0.0,0.0,0.0,,0.04210005700588226,-0.033142752945423126,0.015234389342367653
1680270619155587566,,0.0,0.0,0.0,,0.03712208941578865,-0.028924278914928433,0.015246429480612281
1680270619170555072,,0.0,0.0,0.0,,0.03292721137404442,-0.026944141834974285,0.015354204922914508
1680270619184765496,,0.0,0.0,0.0,,0.028261005878448486,-0.024367682635784146,0.01541156601160765
1680270619199559772,,0.0,0.0,0.0,,0.023451656103134155,-0.02193053252995014,0.015459477901458744
1680270619212304645,,0.0,0.0,0.0,,0.020303912460803986,-0.019415164366364476,0.015222057700157167
1680270619229494573,,0.0,0.0,0.0,,0.014046264812350273,-0.015674188733100888,0.014986695721745493
1680270619244537543,,0.0,0.0,0.0,,0.009809305891394615,-0.012653367593884466,0.015106891281902792
1680270619260170176,,0.0,0.0,0.0,,0.004729455336928368,-0.00892734248191118,0.015156990848481657
1680270619274668238,,0.0,0.0,0.0,,2.4882378056645393e-05,-0.005569764412939547,0.014631504192948341
1680270619292986765,,0.0,0.0,0.0,,-0.004727859981358051,-0.0019794583786278946,0.014048019424080849
1680270619307243087,,0.0,0.0,0.0,,-0.009450122714042664,0.0015774361090734618,0.013850783929228783
1680270619324187237,,0.0,0.0,0.0,,-0.014825891703367233,0.006183052435517313,0.014301354996860027
1680270619340418640,,0.0,0.0,0.0,,-0.01900477521121502,0.008947182446718218,0.013634853065013884
1680270619357570597,,0.0,0.0,0.0,,-0.024362465366721153,0.012458171695470812,0.013273091986775397
1680270619373110753,,0.0,0.0,0.0,,-0.02764737233519554,0.014614750631153585,0.012451944872736929
1680270619387608735,,0.0,0.0,0.0,,-0.030942261219024658,0.016795309260487556,0.012292556464672087
1680270619401254323,,0.0,0.0,0.0,,-0.034377772361040115,0.018991095945239067,0.011326588690280913
1680270619416776736,,0.0,0.0,0.0,,-0.03829695284366608,0.021929902955889702,0.011923249810934063
1680270619432826684,,0.0,0.0,0.0,,-0.04129774868488312,0.024702539667487144,0.01172784715890884
1680270619447706192,,0.0,0.0,0.0,,-0.04324190318584442,0.02622346766293049,0.010720517486333844
1680270619464706560,,0.0,0.0,0.0,,-0.047165703028440475,0.027780022472143173,0.011001521721482273
1680270619481338435,,0.0,0.0,0.0,,-0.04904408007860184,0.029256710782647133,0.011077906936407086
1680270619496921694,,0.0,0.0,0.0,,-0.05036531388759613,0.03021695464849472,0.010787344537675377
1680270619514771890,,0.0,0.0,0.0,,-0.05189558118581772,0.031930480152368546,0.010371199809014794
1680270619530673194,,0.0,0.0,0.0,,-0.052523739635944366,0.031354401260614395,0.010710605420172211
1680270619546476793,,0.0,0.0,0.0,,-0.05309414491057396,0.031606853008270264,0.010758183896541592
1680270619561441474,,0.0,0.0,0.0,,-0.0541972853243351,0.0328545980155468,0.010278166271746155
