rosbagTimestamp,data
1680267047499324505,0.0
1680267047515665734,0.0
1680267047532943154,0.0
1680267047546900594,-0.0010200896442082719
1680267047565766960,-0.0010200896442082719
1680267047578544243,-0.0010200896442082719
1680267047595669644,-0.0010200896442082719
1680267047612195855,-0.0010200896442082719
1680267047627438071,-0.0010200896442082719
1680267047651639091,-0.006118670709097912
1680267047666816905,-0.006118670709097912
1680267047686244529,-0.006118670709097912
1680267047699007445,-0.006118670709097912
1680267047716085787,-0.006118670709097912
1680267047737573322,-0.006118670709097912
1680267047756664254,-0.004079113806065272
1680267047774567586,-0.004079113806065272
1680267047790107559,-0.004079113806065272
1680267047807254892,-0.004079113806065272
1680267047823668508,-0.004079113806065272
1680267047838480235,-0.004079113806065272
1680267047857039325,-0.0020395569030326396
1680267047870089228,-0.0020395569030326396
1680267047886589098,-0.0020395569030326396
1680267047904681951,-0.0020395569030326396
1680267047918836366,-0.0020395569030326396
1680267047934798954,-0.0020395569030326396
1680267047951120675,-0.0030590241618570074
1680267047964953448,-0.0030590241618570074
1680267047980482430,-0.0030590241618570074
1680267047996593941,-0.0030590241618570074
1680267048015151575,-0.0030590241618570074
1680267048027793016,-0.0030590241618570074
1680267048046318507,-0.0020395569030326396
1680267048063216390,-0.0020395569030326396
1680267048078365794,-0.0020395569030326396
1680267048094830843,-0.0020395569030326396
1680267048109644409,-0.0020395569030326396
1680267048125680582,-0.0020395569030326396
1680267048145974829,-0.0020395569030326396
1680267048162706505,-0.0020395569030326396
1680267048178847277,-0.0020395569030326396
1680267048195150027,-0.0020395569030326396
1680267048212373840,-0.0020395569030326396
1680267048227597897,-0.0020395569030326396
1680267048246604673,-0.0030590241618570074
1680267048265058708,-0.0030590241618570074
1680267048278507516,-0.0030590241618570074
1680267048295013913,-0.0030590241618570074
1680267048308991718,-0.0030590241618570074
1680267048325633023,-0.0030590241618570074
1680267048345426296,0.0020395569030326327
1680267048362663355,0.0020395569030326327
1680267048378642128,0.0020395569030326327
1680267048394671587,0.0020395569030326327
1680267048413392200,0.0020395569030326327
1680267048427353954,0.0020395569030326327
1680267048446481350,0.0
1680267048463516043,0.0
1680267048478780046,0.0
1680267048494419644,0.0
1680267048508517527,0.0
1680267048526104792,0.0
1680267048545655624,0.0
1680267048562246071,0.0
1680267048576004108,0.0
1680267048594211954,0.0
1680267048608764733,0.0
