rosbagTimestamp,data
1680269270671614395,0.0
1680269270688244055,-0.004079113806065279
1680269270703655153,-0.004079113806065279
1680269270718179779,-0.004079113806065279
1680269270735243993,-0.004079113806065279
1680269270752998221,-0.004079113806065279
1680269270767994772,-0.004079113806065279
1680269270784321835,-0.006118670709097912
1680269270804357628,-0.006118670709097912
1680269270817832887,-0.006118670709097912
1680269270830141200,-0.006118670709097912
1680269270846230779,-0.006118670709097912
1680269270864026946,-0.006118670709097912
1680269270879820960,-0.006118670709097912
1680269270897333775,-0.0020395569030326466
1680269270916059803,-0.0020395569030326466
1680269270929830537,-0.0020395569030326466
1680269270945510579,-0.0020395569030326466
1680269270965425846,-0.0020395569030326466
1680269270978159506,-0.0020395569030326466
1680269270996064847,0.0
1680269271012332538,0.0
1680269271028582898,0.0
1680269271043857971,0.0
1680269271058143740,0.0
1680269271075232680,0.0
1680269271094971987,-0.004079113806065279
1680269271109955644,-0.004079113806065279
1680269271126618666,-0.004079113806065279
1680269271143443212,-0.004079113806065279
1680269271155975404,-0.004079113806065279
1680269271175605557,-0.004079113806065279
1680269271190745075,0.004078491420681368
1680269271205764458,0.004078491420681368
1680269271220585069,0.004078491420681368
1680269271235816059,0.004078491420681368
1680269271250464647,0.004078491420681368
1680269271268211721,0.004078491420681368
1680269271284146018,0.008157605226746648
1680269271300405966,0.008157605226746648
1680269271317815467,0.008157605226746648
1680269271335284200,0.008157605226746648
1680269271350529456,0.008157605226746648
1680269271367199833,0.008157605226746648
1680269271385309937,0.017334677712317656
1680269271404928167,0.017334677712317656
1680269271417353900,0.017334677712317656
1680269271437084781,0.017334677712317656
1680269271452096810,0.017334677712317656
1680269271467776861,0.017334677712317656
1680269271488250664,0.021413791518382935
1680269271505345406,0.021413791518382935
1680269271522846840,0.021413791518382935
1680269271538109048,0.021413791518382935
1680269271556170892,0.021413791518382935
1680269271570005635,0.021413791518382935
1680269271590169518,0.02447343806562384
1680269271605807991,0.02447343806562384
1680269271623267756,0.02447343806562384
1680269271637127316,0.02447343806562384
1680269271655289698,0.02447343806562384
1680269271670664247,0.02447343806562384
1680269271689633621,0.02447343806562384
1680269271706299760,0.02447343806562384
1680269271725685294,0.02447343806562384
1680269271738022662,0.02447343806562384
1680269271756340726,0.02447343806562384
1680269271770956583,0.02447343806562384
1680269271787875615,0.02447343806562384
1680269271805478339,0.02447343806562384
1680269271821177907,0.02447343806562384
1680269271837287442,0.02447343806562384
1680269271855646052,0.02447343806562384
1680269271870708596,0.02447343806562384
1680269271888517265,0.027531839842096936
1680269271904455931,0.027531839842096936
1680269271923146213,0.027531839842096936
1680269271935985160,0.027531839842096936
1680269271952387694,0.027531839842096936
1680269271968884757,0.027531839842096936
1680269271983898329,0.027531839842096936
1680269271997720428,0.033649888165810965
1680269272016322595,0.033649888165810965
1680269272035802426,0.033649888165810965
1680269272049536390,0.033649888165810965
1680269272067655641,0.033649888165810965
1680269272084500054,0.034670600195403106
1680269272100413121,0.034670600195403106
1680269272121116615,0.034670600195403106
1680269272137024443,0.034670600195403106
1680269272148963924,0.034670600195403106
1680269272168616369,0.034670600195403106
1680269272184658247,0.034670600195403106
1680269272200208425,0.039769181260292746
1680269272216266965,0.039769181260292746
1680269272232788743,0.039769181260292746
1680269272249660597,0.039769181260292746
1680269272266305796,0.039769181260292746
1680269272281303650,0.039769181260292746
1680269272298621399,0.039769181260292746
1680269272315377226,0.039769181260292746
1680269272332938120,0.039769181260292746
1680269272346755852,0.039769181260292746
1680269272365804996,0.039769181260292746
1680269272383568661,0.039769181260292746
1680269272397068847,0.044867762325182386
1680269272416287779,0.044867762325182386
1680269272428720014,0.044867762325182386
1680269272445302336,0.044867762325182386
1680269272461621093,0.044867762325182386
1680269272476959855,0.044867762325182386
1680269272496601479,0.04588722958400676
1680269272509580769,0.04588722958400676
1680269272525254258,0.04588722958400676
1680269272544439416,0.04588722958400676
1680269272558088241,0.04588722958400676
1680269272573476805,0.04588722958400676
1680269272593720838,0.04792616410165551
1680269272608449346,0.04792616410165551
1680269272624135829,0.04792616410165551
1680269272644065422,0.04792616410165551
1680269272657024254,0.04792616410165551
1680269272674039587,0.04792616410165551
1680269272692239319,0.048945631360479885
1680269272706638250,0.048945631360479885
1680269272725177327,0.048945631360479885
1680269272737835957,0.048945631360479885
1680269272756289264,0.048945631360479885
1680269272771477132,0.048945631360479885
1680269272789815223,0.05302474516654515
1680269272806003336,0.05302474516654515
1680269272822871784,0.05302474516654515
1680269272838749265,0.05302474516654515
1680269272856476342,0.05302474516654515
1680269272870924334,0.05302474516654515
1680269272888393156,0.05302474516654515
1680269272904387606,0.05302474516654515
1680269272919589501,0.05302474516654515
1680269272938080869,0.05302474516654515
1680269272950904718,0.05302474516654515
