rosbagTimestamp,linear,x,y,z,angular,x,y,z
1680270237562564644,,0.0,0.0,0.0,,0.23031440569965309,0.08797283650976423,-161.20521637548134
1680270237578034479,,0.0,0.0,0.0,,0.23739688498213318,0.07901205520553063,-161.23555607577453
1680270237594421580,,0.0,0.0,0.0,,0.2459508431439279,0.0675719152325824,-161.27295819166952
1680270237606571575,,0.0,0.0,0.0,,0.251024393036778,0.05796824237272134,-161.29770396703248
1680270237621260550,,0.0,0.0,0.0,,0.25702514110945734,0.04622159766076879,-161.3275382333271
1680270237637202478,,0.0,0.0,0.0,,0.2632201226866589,0.03390121705853517,-161.35756374491848
1680270237652155416,,0.0,0.0,0.0,,0.2691500075466993,0.02003892125117116,-161.38758925650984
1680270237667395000,,0.0,0.0,0.0,,0.2742624041404539,0.006354637249050613,-161.41737571148028
1680270237683832515,,0.0,0.0,0.0,,0.28022857438046,-0.010528096275339967,-161.4527014498676
1680270237700726173,,0.0,0.0,0.0,,0.2847932751801442,-0.02512655840918441,-161.4830616407283
1680270237716636141,,0.0,0.0,0.0,,0.28844059619693097,-0.041035989976848174,-161.516112926122
1680270237729349110,,0.0,0.0,0.0,,0.2906582732430695,-0.053325848171228304,-161.54206081477886
1680270237748652806,,0.0,0.0,0.0,,0.294477629649576,-0.0719522009246762,-161.58082896850786
1680270237765910725,,0.0,0.0,0.0,,0.2971136557823778,-0.08756217138591722,-161.61529410305974
1680270237782272419,,0.0,0.0,0.0,,0.2988310214718129,-0.1006421970899032,-161.6455928222179
1680270237798482348,,0.0,0.0,0.0,,0.3006726112267776,-0.11554759084957508,-161.68250316449266
1680270237816612198,,0.0,0.0,0.0,,0.3014670476046147,-0.12790468371859753,-161.71786305382582
1680270237829068466,,0.0,0.0,0.0,,0.3012497622116436,-0.1376750558828892,-161.74471252745315
1680270237844136971,,0.0,0.0,0.0,,0.3009231937919524,-0.14758331249105053,-161.77658219012042
1680270237862410310,,0.0,0.0,0.0,,0.29955758284477296,-0.15736371649568565,-161.81253630591135
1680270237877867361,,0.0,0.0,0.0,,0.2982619813365862,-0.16493113920923666,-161.8440303081743
1680270237894725292,,0.0,0.0,0.0,,0.29684343642333916,-0.1718625005563302,-161.8793765371291
1680270237909752449,,0.0,0.0,0.0,,0.29522980423192363,-0.17756421440940992,-161.91341819995245
1680270237926328583,,0.0,0.0,0.0,,0.2937139291230039,-0.1817261474914749,-161.9496933346344
1680270237942535677,,0.0,0.0,0.0,,0.2908388463692517,-0.1841372042684894,-161.98210258224609
1680270237957011864,,0.0,0.0,0.0,,0.2891714264381223,-0.1843591854165148,-162.01386296188664
1680270237974625699,,0.0,0.0,0.0,,0.28665108663438765,-0.18455384580786016,-162.05235790804886
1680270237990176004,,0.0,0.0,0.0,,0.28463404639511825,-0.18291844238846525,-162.08447345752626
1680270238006637895,,0.0,0.0,0.0,,0.2821282207433698,-0.17925724754992683,-162.12093983750495
1680270238024070811,,0.0,0.0,0.0,,0.27959336678764884,-0.17382575305588577,-162.15996070823323
1680270238042396678,,0.0,0.0,0.0,,0.27752808833736625,-0.16664935867231798,-162.19583969194332
1680270238056524984,,0.0,0.0,0.0,,0.27563868725821145,-0.15979505039679862,-162.22727905269286
1680270238070713282,,0.0,0.0,0.0,,0.2738064890133555,-0.15345300630903022,-162.25418316783356
1680270238087875543,,0.0,0.0,0.0,,0.2708443213476856,-0.14305788527909394,-162.2896113590584
1680270238102211927,,0.0,0.0,0.0,,0.2689523589475921,-0.13271100246017087,-162.32103022924048
1680270238115588217,,0.0,0.0,0.0,,0.2663991488584767,-0.1214241148567248,-162.3515680050196
1680270238131523993,,0.0,0.0,0.0,,0.2646570237333003,-0.10999848903576286,-162.38178476190774
1680270238148870348,,0.0,0.0,0.0,,0.26319408259044824,-0.09615668379590889,-162.4177593682662
1680270238164915429,,0.0,0.0,0.0,,0.2604521885255112,-0.08457140230309788,-162.44744337039907
1680270238179335460,,0.0,0.0,0.0,,0.2579826482537285,-0.07233234364066972,-162.47700442912688
1680270238196017382,,0.0,0.0,0.0,,0.2549231503923859,-0.05835115985306518,-162.51058163908667
1680270238211706357,,0.0,0.0,0.0,,0.25240665257005934,-0.04598339481346459,-162.53954164116752
1680270238228592271,,0.0,0.0,0.0,,0.24908803440707938,-0.031555260522047344,-162.57367209645008
1680270238244092122,,0.0,0.0,0.0,,0.24593803653923413,-0.019187282039035195,-162.60201055131645
1680270238261040492,,0.0,0.0,0.0,,0.24276925565117133,-0.005821028720143367,-162.63458372346824
1680270238280623240,,0.0,0.0,0.0,,0.23767265386987246,0.008594085523168545,-162.67216342428165
1680270238295517589,,0.0,0.0,0.0,,0.2343702574061713,0.01862208388521664,-162.70078191690402
1680270238311875705,,0.0,0.0,0.0,,0.23088259206123352,0.02838519897351518,-162.7296872774715
1680270238328360358,,0.0,0.0,0.0,,0.2266611082673425,0.03921766555374384,-162.76461686488696
1680270238346106811,,0.0,0.0,0.0,,0.22312733914550717,0.04669714958173093,-162.7930714329692
1680270238362632170,,0.0,0.0,0.0,,0.21880126807995035,0.05378048263785728,-162.82494792582568
1680270238376520006,,0.0,0.0,0.0,,0.21474669703390153,0.059126172880450065,-162.85370302223143
1680270238394479458,,0.0,0.0,0.0,,0.2112265882904062,0.06421167560434769,-162.88854381718767
1680270238411077623,,0.0,0.0,0.0,,0.20774532624781533,0.06774117585795178,-162.92134238558205
