rosbagTimestamp,linear,x,y,z,angular,x,y,z
1680270117561442195,,0.0,0.0,0.0,,0.09374648079254064,-0.5456746984063083,-26.62155704490597
1680270117575403000,,0.0,0.0,0.0,,0.06749464871759663,-0.5543887391267753,-26.693738484054663
1680270117595027619,,0.0,0.0,0.0,,0.037397847026758566,-0.5685810184484156,-26.77909535811231
1680270117613228625,,0.0,0.0,0.0,,0.013041392446493097,-0.5814870877719778,-26.850286419831356
1680270117627520309,,0.0,0.0,0.0,,-0.012947904232228547,-0.597084251628525,-26.931606652089528
1680270117643359668,,0.0,0.0,0.0,,-0.03416674066251941,-0.6119971159076015,-27.003446581779723
1680270117660115891,,0.0,0.0,0.0,,-0.058330669285555144,-0.6298505900677802,-27.090415380481495
1680270117675520236,,0.0,0.0,0.0,,-0.07928056701727676,-0.6459215982979971,-27.17303334868197
1680270117693317437,,0.0,0.0,0.0,,-0.09730116736870915,-0.6608146123397983,-27.246772070961427
1680270117712686919,,0.0,0.0,0.0,,-0.1198685392732544,-0.6776508152004682,-27.34602837998005
1680270117726452298,,0.0,0.0,0.0,,-0.13438824078823214,-0.6897618078159586,-27.421112649526002
1680270117742062538,,0.0,0.0,0.0,,-0.14773869929466832,-0.7009857296129937,-27.49560269261416
1680270117757058970,,0.0,0.0,0.0,,-0.16028234170539674,-0.7119475429006294,-27.57035911307995
1680270117772153496,,0.0,0.0,0.0,,-0.17062025990103416,-0.7224796946007891,-27.64555266565262
1680270117786228404,,0.0,0.0,0.0,,-0.17887881238122583,-0.7328203875607768,-27.720862331441182
1680270117806667577,,0.0,0.0,0.0,,-0.18663577284424468,-0.745112166745861,-27.810624677513488
1680270117822328371,,0.0,0.0,0.0,,-0.191635471316694,-0.7558046144481044,-27.894629174115476
1680270117835955191,,0.0,0.0,0.0,,-0.19490670504230698,-0.7646505631969172,-27.957241518236984
1680270117855055309,,0.0,0.0,0.0,,-0.1989681062775258,-0.7768151301087098,-28.051784996728298
1680270117872396076,,0.0,0.0,0.0,,-0.20140221494298913,-0.7864710966044038,-28.130065794805816
1680270117885550693,,0.0,0.0,0.0,,-0.20299279524595584,-0.7950137422653858,-28.19786908269653
1680270117905764785,,0.0,0.0,0.0,,-0.20349481414995177,-0.8028121107502478,-28.27744078652718
1680270117923554392,,0.0,0.0,0.0,,-0.20398957597795456,-0.8104094155414177,-28.36434811352642
1680270117941102797,,0.0,0.0,0.0,,-0.20352896509580184,-0.816498529186484,-28.4278552124292
1680270117956316065,,0.0,0.0,0.0,,-0.20161608524137514,-0.8216292819136329,-28.49839740617709
1680270117972443492,,0.0,0.0,0.0,,-0.1984929812433868,-0.8256087208788117,-28.559636882275427
1680270117986003237,,0.0,0.0,0.0,,-0.19541640790911918,-0.8291369404719463,-28.619701565836518
1680270118004159309,,0.0,0.0,0.0,,-0.19055843586194762,-0.8331599218930839,-28.69091311812307
1680270118022245901,,0.0,0.0,0.0,,-0.18473441893404238,-0.8365457747307061,-28.756086783183335
1680270118035856320,,0.0,0.0,0.0,,-0.17884039256714448,-0.8386550225237707,-28.804062031913503
1680270118056169488,,0.0,0.0,0.0,,-0.1691287173410326,-0.841034916562697,-28.875621923847728
1680270118070640547,,0.0,0.0,0.0,,-0.1614652450922783,-0.8425275263397564,-28.928310003105207
1680270118087462413,,0.0,0.0,0.0,,-0.15065604384391001,-0.8444679403942746,-28.985895327997582
1680270118104214169,,0.0,0.0,0.0,,-0.13896233309802505,-0.8467058945645116,-29.044512011454632
1680270118118838014,,0.0,0.0,0.0,,-0.12734631575394897,-0.8489673275100206,-29.09258288283318
1680270118135257027,,0.0,0.0,0.0,,-0.11440396105042108,-0.8518699444638644,-29.13992975415971
1680270118149627518,,0.0,0.0,0.0,,-0.10130920775103726,-0.8547091687244741,-29.185896927273895
1680270118164443762,,0.0,0.0,0.0,,-0.08733421382236804,-0.8563996405440523,-29.23124938336278
1680270118181749754,,0.0,0.0,0.0,,-0.07155220797140732,-0.8586871135857718,-29.281608368113286
1680270118202733827,,0.0,0.0,0.0,,-0.05262276557354011,-0.8608230418052817,-29.340231881759504
1680270118215767838,,0.0,0.0,0.0,,-0.038334009829873436,-0.8617263343230159,-29.382838601802042
1680270118232602969,,0.0,0.0,0.0,,-0.024297971085497236,-0.8636588509713063,-29.425131133142763
1680270118245997484,,0.0,0.0,0.0,,-0.008885222336540337,-0.866210993843364,-29.46730755126759
1680270118264000260,,0.0,0.0,0.0,,0.010092458272340092,-0.8685855517970013,-29.518144649259995
1680270118279322912,,0.0,0.0,0.0,,0.025906053748212112,-0.871253807884949,-29.560560124005775
1680270118295145870,,0.0,0.0,0.0,,0.041685925165057196,-0.8731871783068857,-29.603125862913295
1680270118310938140,,0.0,0.0,0.0,,0.05690273286219935,-0.8758853164724524,-29.644906130066264
1680270118324027825,,0.0,0.0,0.0,,0.07215070329742969,-0.8796692412726395,-29.687109868947772
1680270118340550973,,0.0,0.0,0.0,,0.08714681050701581,-0.8838062014755516,-29.72896526818161
1680270118354088837,,0.0,0.0,0.0,,0.10132756388443166,-0.8876806262822412,-29.769878101309985
1680270118372487292,,0.0,0.0,0.0,,0.11655376309168258,-0.8925110641293212,-29.816077500855954
1680270118387419263,,0.0,0.0,0.0,,0.12976462960695662,-0.8972480137621366,-29.855617465961156
1680270118402108401,,0.0,0.0,0.0,,0.141748196505744,-0.9019237051358334,-29.89471346877031
1680270118413898214,,0.0,0.0,0.0,,0.15138388587733947,-0.9061985497826152,-29.92705441449032
1680270118432548010,,0.0,0.0,0.0,,0.16296404472827297,-0.9104646432495228,-29.967953587240356
1680270118449823255,,0.0,0.0,0.0,,0.17153080949476146,-0.9144637190085653,-30.008832269422882
1680270118467436962,,0.0,0.0,0.0,,0.17783165900409822,-0.916653008080966,-30.04599532869692
1680270118482453081,,0.0,0.0,0.0,,0.1808032181798769,-0.918565247605158,-30.076376010125138
1680270118499017666,,0.0,0.0,0.0,,0.18288727965037704,-0.9198004446278725,-30.111264616405563
1680270118516138852,,0.0,0.0,0.0,,0.18217224422164133,-0.919975468225354,-30.142423939399162
1680270118533113234,,0.0,0.0,0.0,,0.18015093511414068,-0.9204000071709526,-30.169717375322534
1680270118550115398,,0.0,0.0,0.0,,0.1777270717324324,-0.9192113408119589,-30.200979151153682
1680270118565182943,,0.0,0.0,0.0,,0.17281830015330887,-0.9179116838789524,-30.22627134165024
1680270118583472154,,0.0,0.0,0.0,,0.16244238903041325,-0.9148178216283481,-30.25844836283017
1680270118599498803,,0.0,0.0,0.0,,0.1543806313756826,-0.9135410031403789,-30.281172402198802
1680270118615290062,,0.0,0.0,0.0,,0.14579807179673843,-0.9119850006700854,-30.304360894430992
1680270118631365532,,0.0,0.0,0.0,,0.13436177380519834,-0.91045333074871,-30.331271839760845
1680270118646961826,,0.0,0.0,0.0,,0.12352098293191872,-0.9093989202955893,-30.354514973506397
1680270118664498499,,0.0,0.0,0.0,,0.11039720132856234,-0.9097344533385662,-30.382908069886142
1680270118676043786,,0.0,0.0,0.0,,0.10271323851229801,-0.9110392329134501,-30.402619995830797
1680270118693797295,,0.0,0.0,0.0,,0.09217809860437645,-0.9124238403242587,-30.433936413175307
1680270118710781765,,0.0,0.0,0.0,,0.08293727954417233,-0.9142953121568421,-30.461434754773776
1680270118724810828,,0.0,0.0,0.0,,0.07590474601999796,-0.9162205717291395,-30.490353775719612
1680270118741619239,,0.0,0.0,0.0,,0.0699599201211481,-0.9205869835994818,-30.52581611789032
1680270118757609680,,0.0,0.0,0.0,,0.06581570284224286,-0.9232245038361645,-30.55832098815041
1680270118772584001,,0.0,0.0,0.0,,0.06360229466433562,-0.9266133448815486,-30.5917137830026
1680270118786824048,,0.0,0.0,0.0,,0.05984099486577422,-0.9296581151474933,-30.625803257150135
1680270118805056713,,0.0,0.0,0.0,,0.05497790017672514,-0.9313293770600308,-30.66726250541211
1680270118819581974,,0.0,0.0,0.0,,0.05054724183950249,-0.9311257520453998,-30.701789111666525
1680270118832091103,,0.0,0.0,0.0,,0.04655456938280691,-0.9294164972056042,-30.729868019344448
