rosbagTimestamp,data
1680268301205343624,0.0
1680268301220325376,0.0
1680268301237450725,0.0
1680268301252637110,0.0
1680268301269440117,0.0
1680268301283564787,0.004079113806065265
1680268301300633871,0.004079113806065265
1680268301319819291,0.004079113806065265
1680268301333742555,0.004079113806065265
1680268301349892591,0.004079113806065265
1680268301369463912,0.004079113806065265
1680268301384391674,0.0020395569030326327
1680268301401480885,0.0020395569030326327
1680268301417766094,0.0020395569030326327
1680268301431901184,0.0020395569030326327
1680268301450547546,0.0020395569030326327
1680268301468592113,0.0020395569030326327
1680268301485507059,0.008157605226746648
1680268301501191845,0.008157605226746648
1680268301517047361,0.008157605226746648
1680268301532936650,0.008157605226746648
1680268301549111081,0.008157605226746648
1680268301564801579,0.008157605226746648
1680268301580646514,0.006118048323714015
1680268301600027960,0.006118048323714015
1680268301612246678,0.006118048323714015
1680268301629020911,0.006118048323714015
1680268301644374759,0.006118048323714015
1680268301660427534,0.006118048323714015
1680268301680466929,0.00917769487095492
1680268301693818845,0.00917769487095492
1680268301710751164,0.00917769487095492
1680268301725528544,0.00917769487095492
1680268301741722973,0.00917769487095492
1680268301760304564,0.00917769487095492
1680268301777244857,0.00917769487095492
1680268301792764726,0.016315210453493295
1680268301808862364,0.016315210453493295
1680268301822998376,0.016315210453493295
1680268301841663483,0.016315210453493295
1680268301860369456,0.016315210453493295
1680268301874289193,0.016315210453493295
1680268301891675941,0.018354767356525928
1680268301908329929,0.018354767356525928
1680268301921489015,0.018354767356525928
1680268301938862027,0.018354767356525928
1680268301956865086,0.018354767356525928
1680268301972619112,0.018354767356525928
1680268301990079498,0.023453348421415568
1680268302004564381,0.023453348421415568
1680268302020333886,0.023453348421415568
1680268302038638980,0.023453348421415568
1680268302053382277,0.023453348421415568
1680268302070439117,0.023453348421415568
1680268302089024125,0.03263104329237049
1680268302105021375,0.03263104329237049
1680268302122389087,0.03263104329237049
1680268302138953829,0.03263104329237049
1680268302152542657,0.03263104329237049
1680268302169171919,0.03263104329237049
1680268302182411174,0.031610953648162216
1680268302200988918,0.031610953648162216
1680268302217734728,0.031610953648162216
1680268302233999038,0.031610953648162216
1680268302250044798,0.031610953648162216
1680268302265366817,0.031610953648162216
1680268302281973747,0.031610953648162216
1680268302297728865,0.031610953648162216
1680268302312771792,0.031610953648162216
1680268302329576892,0.031610953648162216
1680268302344419905,0.031610953648162216
1680268302360420452,0.031610953648162216
1680268302377357539,0.031610953648162216
1680268302393735230,0.03772900197187623
1680268302409811499,0.03772900197187623
1680268302424259012,0.03772900197187623
1680268302439500350,0.03772900197187623
1680268302454713765,0.03772900197187623
1680268302472785263,0.03772900197187623
1680268302489891877,0.03976918126029276
1680268302504706918,0.03976918126029276
1680268302521011702,0.03976918126029276
1680268302537927871,0.03976918126029276
1680268302551327315,0.03976918126029276
1680268302568551319,0.03976918126029276
1680268302587718324,0.04282758303676587
1680268302602893928,0.04282758303676587
1680268302621861290,0.04282758303676587
1680268302640479390,0.04282758303676587
1680268302654517899,0.04282758303676587
1680268302670550395,0.04282758303676587
1680268302685916827,0.04384829506635804
1680268302704016757,0.04384829506635804
1680268302720884495,0.04384829506635804
1680268302738903424,0.04384829506635804
1680268302755308547,0.04384829506635804
1680268302772500831,0.04384829506635804
1680268302789000691,0.05200527790772079
1680268302805677762,0.05200527790772079
1680268302822507689,0.05200527790772079
1680268302839226237,0.05200527790772079
1680268302854186530,0.05200527790772079
1680268302868593568,0.05200527790772079
1680268302890151391,0.05200527790772079
1680268302904691348,0.05200527790772079
1680268302921994890,0.05200527790772079
1680268302938873688,0.05200527790772079
1680268302954705480,0.05200527790772079
1680268302973566412,0.05200527790772079
1680268302992523024,0.05506492445496168
1680268303005414249,0.05506492445496168
1680268303021745764,0.05506492445496168
1680268303038621727,0.05506492445496168
1680268303054535952,0.05506492445496168
1680268303075179827,0.05506492445496168
1680268303093680477,0.053024745166545165
1680268303109701331,0.053024745166545165
1680268303126643197,0.053024745166545165
1680268303140761606,0.053024745166545165
1680268303157324243,0.053024745166545165
1680268303171995645,0.053024745166545165
1680268303190609557,0.061182972778675696
1680268303204904545,0.061182972778675696
1680268303222324635,0.061182972778675696
1680268303240497862,0.061182972778675696
1680268303254309127,0.061182972778675696
1680268303272570148,0.061182972778675696
1680268303289428589,0.056084391713786055
1680268303304818884,0.056084391713786055
1680268303320912104,0.056084391713786055
1680268303335172709,0.056084391713786055
1680268303354754609,0.056084391713786055
1680268303368609515,0.056084391713786055
1680268303388521543,0.06322190729632444
1680268303404510587,0.06322190729632444
1680268303421148335,0.06322190729632444
1680268303439098726,0.06322190729632444
1680268303452030937,0.06322190729632444
1680268303468653707,0.06322190729632444
1680268303489460167,0.06220244003750007
1680268303502010774,0.06220244003750007
1680268303519063347,0.06220244003750007
1680268303532932981,0.06220244003750007
1680268303547300275,0.06220244003750007
1680268303564761652,0.06220244003750007
1680268303582723825,0.058123326231434805
1680268303597671714,0.058123326231434805
1680268303614535233,0.058123326231434805
1680268303632313082,0.058123326231434805
1680268303649414255,0.058123326231434805
1680268303665879210,0.058123326231434805
1680268303684627752,0.06016350551985132
1680268303701562996,0.06016350551985132
1680268303718101508,0.06016350551985132
1680268303732477268,0.06016350551985132
1680268303750810084,0.06016350551985132
1680268303768906428,0.06016350551985132
1680268303786566145,0.06832048836121409
1680268303800973103,0.06832048836121409
1680268303820219827,0.06832048836121409
1680268303838261599,0.06832048836121409
1680268303850299028,0.06832048836121409
1680268303868053793,0.06832048836121409
1680268303887499750,0.058123326231434805
1680268303902945259,0.058123326231434805
1680268303919025594,0.058123326231434805
1680268303934186221,0.058123326231434805
1680268303948937032,0.058123326231434805
1680268303965076678,0.058123326231434805
1680268303981793203,0.059144038261026946
1680268303996848403,0.059144038261026946
1680268304013412833,0.059144038261026946
1680268304029357565,0.059144038261026946
1680268304041995396,0.059144038261026946
1680268304057846794,0.059144038261026946
1680268304077161254,0.059144038261026946
1680268304093774847,0.06322190729632444
1680268304110180831,0.06322190729632444
1680268304125105326,0.06322190729632444
1680268304140724830,0.06322190729632444
