rosbagTimestamp,linear,x,y,z,angular,x,y,z
1680270618555742711,,0.0,0.0,0.0,,-0.7602243871713373,0.42074242763713576,-167.15307658586997
1680270618571365426,,0.0,0.0,0.0,,-0.7989259465559221,0.44441266164922655,-167.13880149050465
1680270618590493055,,0.0,0.0,0.0,,-0.8316583474927388,0.4666673389558321,-167.12441711211258
1680270618605180569,,0.0,0.0,0.0,,-0.8556024294018648,0.4827665217163753,-167.11163099798637
1680270618619639657,,0.0,0.0,0.0,,-0.8741801170574763,0.4958730144033951,-167.09835311023983
1680270618634764313,,0.0,0.0,0.0,,-0.8871224717610042,0.5069678029364345,-167.08528012816842
1680270618655620165,,0.0,0.0,0.0,,-0.896833720100293,0.5181673921845514,-167.06748065519136
1680270618668740243,,0.0,0.0,0.0,,-0.8974996635443693,0.5228514078512992,-167.05465355993007
1680270618684590892,,0.0,0.0,0.0,,-0.8931065712475816,0.5252756981198307,-167.04133469104855
1680270618704779854,,0.0,0.0,0.0,,-0.8784575230251969,0.525602693426345,-167.02389038790835
1680270618723105567,,0.0,0.0,0.0,,-0.8595763188383428,0.5222526990818653,-167.00943770762458
1680270618736584248,,0.0,0.0,0.0,,-0.8379788337959394,0.5156967846957109,-166.9955177820961
1680270618755236503,,0.0,0.0,0.0,,-0.8062517513275839,0.5052472355958261,-166.9798903092751
1680270618772120309,,0.0,0.0,0.0,,-0.769979177966585,0.49305257316300294,-166.9645633647776
1680270618788759440,,0.0,0.0,0.0,,-0.7263423800198429,0.47606162382895,-166.94884026930825
1680270618805053964,,0.0,0.0,0.0,,-0.6850338228064289,0.4596187971757905,-166.93619075896538
1680270618822812396,,0.0,0.0,0.0,,-0.6341984323613165,0.43812974138646105,-166.92120532392636
1680270618835190812,,0.0,0.0,0.0,,-0.5917765543131904,0.4194937836794928,-166.91027702125436
1680270618854872958,,0.0,0.0,0.0,,-0.5302536253643005,0.3929446249322417,-166.89597460513235
1680270618867172374,,0.0,0.0,0.0,,-0.47981609343834136,0.36897002061526224,-166.88522388737877
1680270618881206493,,0.0,0.0,0.0,,-0.42274687471512296,0.3422330316658358,-166.8739813960049
1680270618894940180,,0.0,0.0,0.0,,-0.3719644182360782,0.3177068895733778,-166.86437815003185
1680270618912450570,,0.0,0.0,0.0,,-0.3046563190601875,0.2843909343493481,-166.8520428283908
1680270618929642413,,0.0,0.0,0.0,,-0.23206634922176136,0.24665477951526235,-166.83891520480606
1680270618944236900,,0.0,0.0,0.0,,-0.17171266328141307,0.21506750248148057,-166.82884750596946
1680270618963307962,,0.0,0.0,0.0,,-0.10225092008285276,0.1775420162946074,-166.81823339199926
1680270618976290128,,0.0,0.0,0.0,,-0.041487849679126824,0.14336972610338733,-166.80960003288837
1680270618994925911,,0.0,0.0,0.0,,0.02964003279009346,0.10168166650421451,-166.79846682454124
