rosbagTimestamp,linear,x,y,z,angular,x,y,z
1680168927725842400,,0.0,0.0,0.0,,0.008162929831811489,0.13878240030207753,0.3153942302090938
1680168927744386315,,0.0,0.0,0.0,,0.014634107183575445,0.1573680920856227,0.35044334593501425
1680168927762796462,,0.0,0.0,0.0,,0.022715501632169906,0.17708492722874544,0.3887316788748132
1680168927779442026,,0.0,0.0,0.0,,0.030962528168137177,0.19286063649906504,0.4209240679803758
1680168927799082201,,0.0,0.0,0.0,,0.04064859018486151,0.21011817665416008,0.45549677801168786
1680168927818158347,,0.0,0.0,0.0,,0.051121404616606685,0.2275689898184253,0.4933787146958711
1680168927837555334,,0.0,0.0,0.0,,0.060940655322146264,0.241448040933597,0.5258443113682342
1680168927853795119,,0.0,0.0,0.0,,0.07230523632740124,0.25501599827641575,0.5610266157829699
1680168927870569871,,0.0,0.0,0.0,,0.08242629601689075,0.2664538970935426,0.5941171747643891
1680168927890193186,,0.0,0.0,0.0,,0.09485681341949083,0.27832711374855196,0.6334658945728326
1680168927907037947,,0.0,0.0,0.0,,0.10452409241599764,0.28602559071680256,0.6629108400847575
1680168927923426657,,0.0,0.0,0.0,,0.11631598713120152,0.29385320094904877,0.6983287860258587
1680168927940528512,,0.0,0.0,0.0,,0.12574164818581912,0.2991673015667302,0.7313015242440952
1680168927959519070,,0.0,0.0,0.0,,0.13699950748529263,0.3035340336021898,0.7655737059519268
1680168927975374767,,0.0,0.0,0.0,,0.1467359421471458,0.30567775250622176,0.799193604594022
1680168927990840956,,0.0,0.0,0.0,,0.15544229890479644,0.30642202968234156,0.8283055783839088
1680168928007650041,,0.0,0.0,0.0,,0.16459517927943665,0.30553805379335386,0.8636074111091198
1680168928026210354,,0.0,0.0,0.0,,0.1725173449430052,0.30355356367434777,0.8972443852241401
1680168928043476719,,0.0,0.0,0.0,,0.1817214517364205,0.300195778645346,0.931779529215017
1680168928059979680,,0.0,0.0,0.0,,0.1888803437602401,0.29510312556716106,0.964994739148789
1680168928079645055,,0.0,0.0,0.0,,0.1967107287568366,0.28886694941152785,1.0041539212077646
